icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
aadc82,1662230344.0,,1662231768,,N7995G  ,KN40,,KDYL,,172L,,N7995G
47883c,1662214680.0,,1662223535,,FOX72C  ,,,LFMN,,Boeing 737-82R,B738,LN-FGD
4692c7,1662182480.0,,1662186698,,AEE918  ,LGAV,,LCPH,,A320 232,A320,SX-DVG
471f5d,1662236378.0,,1662244908,,WZZ5204 ,,,,,A320 232SL,A320,HA-LWV
899029,1662166880.0,,1662168358,,MDA362  ,,,RCSS,,A320 232SL,A320,B-50011
511156,1662213193.0,,1662224921,,ART806  ,EDDV,,,,,,
a70b2f,1662206727.0,,1662213597,,GJS4380 ,KSTL,,KEWR,,CL-600-2C11,,N553GJ
acddf8,1662214955.0,,1662218890,,EDV4816 ,KLGA,,,,CL-600-2D24,CRJ9,N928XJ
71c089,1662191174.0,,1662192628,,JJA264  ,RKSS,,,,737NG 8AS/W,B738,HL8089
a78eb5,1662246488.0,,1662248060,,N5861H  ,,,K3V0,,R66,,N5861H
a1f268,1662213445.0,,1662222471,,N2241R  ,KHSD,,KSAF,,T210H,,N2241R
407472,1662210372.0,,1662211342,,GUKPA   ,EGSP,,EGSP,,Cessna 208B Grand Caravan,C208,G-UKPB
a33208,1662205641.0,,1662207076,,N305BK  ,KDUH,,46OI,,M20K,,N305BK
3c4844,1662177519.0,,1662186819,,TUI84X  ,EDDF,,LGKO,,737NG 86J/W,B738,D-ABBD
06a12e,1662245894.0,,1662248908,,QTR1167 ,OERK,,OTHH,,A350-1041,,A7-ANR
acdbec,1662227230.0,,1662242382,,ASA992  ,KSEA,,KCMH,,737-9,,N928AK
ab1ffe,1662209306.0,,1662220089,,DAL798  ,IG07,,KSLC,,737-932ER,B739,N816DN
ac857b,1662210109.0,,1662211553,,PDT6094 ,KCLT,,,,EMB-145LR,E145,N906AE
abc07b,1662232987.0,,1662239099,,SWA2512 ,KDEN,,KONT,,737-800,,N8563Z
a3d9c7,1662230280.0,,1662231717,,N34707  ,5WN8,,KAUW,,177B,,N34707
a2d1bc,1662168339.0,,1662180718,,ASA472  ,KSEA,,KSTL,,737-900ER,,N281AK
4b43ad,1662219218.0,,1662220277,,RGA04   ,LSGL,,LSZJ,,MBB-BK 117 D-2,EC45,HB-ZQJ
a27bb5,1662216984.0,,1662229409,,N2593G  ,KCMI,,KCMI,,182B,,N2593G
01806b,1662190653.0,,1662191984,,LAA306  ,,,,,A320 214,A320,5A-LAK
4d234f,1662197760.0,,1662205719,,RYR388U ,LPPT,,LIPE,,,B738,9H-VUP
a54b09,1662215947.0,,1662226725,,N440EH  ,,,KSUS,,441,C441,N440EH
e48e92,1662209970.0,,1662214956,,GLO2008 ,SBRJ,,,,737NG 8EH/W,B738,PR-GXJ
3d349e,1662221042.0,,1662223084,,DESEG   ,EDDG,,EDDG,,Aerostyle Breezer,BREZ,D-ESEG
a63b28,1662222356.0,,1662234923,,N500NM  ,KU42,,WN51,,PA 46-350P,,N500NM
3ff2ed,1662193205.0,,1662193953,,DMBRE   ,EDAY,,EDAV,,Spider D Spider D,ULAC,D-MBRE
ace893,1662222557.0,,1662223212,,N9304F  ,OH48,,93OH,,208,C208,N9304F
a77788,1662161734.0,,1662166017,,N580SR  ,,,KBFI,,SR22,,N580SR
a20123,1662217126.0,,1662218844,,N2280T  ,KFFZ,,AZ05,,R182,,N2280T
502cd7,1662213013.0,,1662220675,1662220860.0,BTI4DK  ,,EVRA,LDDU,LDDU,Airbus A220-300,BCS3,YL-CSH
4bce0a,1662190710.0,,1662200033,1662200017.0,SXS63R  ,,LTAI,EDDM,EDDM,,,
4cafd6,1662199248.0,,1662200339,,SAS4164 ,,,ENBR,,Mitsubishi CRJ-900LR,CRJ9,EI-GEC
ac3b24,1662208203.0,,1662210923,,EDV4757 ,KATL,,,,CL-600-2B19,CRJ2,N8877A
152028,1662212550.0,,1662223271,,AFL1062 ,UUEE,,URML,,Airbus A320-214,A320,RA-73768
4cad40,1662224088.0,1662224089.0,1662234094,1662234103.0,SAS63D  ,ESSA,ESSA,LGTS,LGTS,Airbus A320-251N,A20N,EI-SIM
c085e0,1662161124.0,,1662176819,,WSW310  ,CYXX,,CYYZ,,737-8CT (Boeing),B738,C-GYSD
c02eca,1662164456.0,,1662214289,,ACA034  ,YSSY,,CYVR,,787-9 (Boeing),B789,C-FRSR
505e8e,1662209641.0,,1662213196,,EAT3851 ,LZTT,,,,Citation Bravo,C55B,OM-ATN
a894f2,1662185252.0,,1662186599,,JBU604  ,CYVR,,CYVR,,A320-232,A320,N652JB
a99376,1662231094.0,,1662231899,,N716MM  ,KFKR,,KFKR,,208B,,N716MM
48d5a0,1662201933.0,,1662202774,,SPZNA   ,EPBY,,EPBD,,Tecnam P2006T,P06T,SP-ZNA
a3fa03,1662222093.0,,1662224383,,N3552E  ,PAEN,,AK17,,172N,,N3552E
a3576f,1662165030.0,,1662168436,,WIS101  ,MN77,,KANE,,310R,,N314U
84b982,1662182253.0,,1662186208,,SFJ81   ,RJTT,,,,A320 214SL,A320,JA21MC
a8e2d6,1662208695.0,,1662212384,,DAL2141 ,KATL,,KSRQ,,757 232/W,B752,N67171
c060b6,1662218673.0,,1662221196,,POE221  ,CYTZ,,CYOW,,DHC-8-402 (Dehavilland),DH8D,C-GKQF
4072dc,1662202899.0,,1662211493,,EXS3RU  ,,,EGNX,,BOEING 737-86N,B738,G-DRTB
a8fd73,1662213245.0,,1662222355,,DAL1898 ,KATL,,,,757-232,B752,N679DA
abd8e4,1662227149.0,,1662239142,,SWA822  ,,,KBWI,,737-8H4,B738,N8622A
8880cc,1662175809.0,,1662177009,,VJC506  ,,,VVGL,,A320 214,A320,VN-A690
800d4f,1662201366.0,,1662213734,,IGO808  ,,,VOBL,,Airbus A321-271NX,A21N,VT-IUB
e480a4,1662231547.0,,1662232158,,TAM3321 ,SBGL,,,,A321 231,A321,PT-MXB
ad73fb,1662214538.0,,1662218915,,N966RV  ,KFOK,,K5M3,,VANS RV-6,,N966RV
151eb9,1662190353.0,,1662198228,,SBI6001 ,,,,,Airbus A320-214,A320,RA-73401
4b1aa5,1662195570.0,,1662196738,,HBKCJ   ,LSPL,,LSPL,,ROBIN DR 400/140 B,DR40,HB-KCJ
43ec2b,1662214370.0,1662214371.0,1662217145,1662217144.0,ORT03B  ,EGBB,EGBB,EGJJ,EGJJ,,,
a15486,1662166787.0,,1662167757,,N185PB  ,,,KBJC,,PC-12/45,PC12,N185PB
e48baa,1662151638.0,,1662189652,,TAM8072 ,SBMT,,LIMC,,777 32WER,B77W,PT-MUH
4ba8d0,1662231249.0,,1662233977,,THY4HD  ,,,LTFJ,,737NG 8F2/W,B738,TC-JFP
a6bf32,,,1662237057,,N5339N  ,,,78ME,,,,
a8f58b,1662228047.0,,1662234567,,N67680  ,KRNT,,KRNT,,DHC-2 MK. I(L20A),,N67680
4855d0,1662221180.0,,1662225057,,KLM50C  ,EDDM,,EHAM,,Embraer EMB-175 200STD,E75L,PH-EXN
4d227b,1662184530.0,,1662185728,1662185866.0,RYR4YM  ,,LIEE,LICZ,LICC,Boeing 737-8AS,B738,9H-QDV
881055,1662170897.0,,1662173849,,NOK124  ,VTBD,,VTCC,,737NG 88L/W,B738,HS-DBU
4b0274,1662196080.0,1662196081.0,1662199579,1662199578.0,EZS37LX ,LSGG,LSGG,LFBD,LFBD,Airbus A320-251N,A20N,HB-AYE
ac148f,1662169716.0,1662169724.0,1662170575,,FDX8    ,OMDB,KMEM,,OMDB,777F,B77L,N878FD
3c4668,1662179103.0,1662179104.0,1662186582,,ATV611  ,LOWG,LOWG,,LGPA,De Havilland Canada Dash 8-400,DH8D,D-AASH
70c10a,1662214154.0,,1662215096,,OMS247  ,,,OMDB,,Airbus A320-251N,A20N,A4O-OVE
4d2209,1662232710.0,,1662237970,,RYR9KL  ,LIMJ,,LMML,,737-8AS (W),B738,9H-QCL
a3ef0b,1662210489.0,,1662211708,,N3523Q  ,KOSU,,KMRT,,177B,,N3523Q
4baa0a,1662196985.0,,1662204160,,THY4UW  ,EDDM,,,,A320 232,A320,TC-JPJ
a207ce,1662215401.0,,1662217889,,GAJ899  ,KHPN,,MA72,,B300,,N23SY
e485e0,1662217681.0,,1662219689,,PRLDG   ,,,SBVT,,S-76 C,S76,PR-LDG
704128,1662188698.0,,1662190018,,UBA203  ,,,,,ATR 72 600,AT76,XY-AME
ac48a7,1662169673.0,,1662172336,,N8907F  ,KWWD,,KLNS,,PA-28R-201T,,N8907F
8001ab,1662178927.0,,1662181308,,AIC247  ,VECC,,,,A319 112,A319,VT-SCB
a0261f,1662209127.0,,1662211559,,N10897  ,KPGD,,94FL,,172S,,N10897
a3a5d9,1662160088.0,,1662164807,,DAL2936 ,KDCA,,KATL,,A319-114,A319,N334NB
47a05e,1662192103.0,,1662201304,,NSZ4BD  ,LDDU,,ESSA,,Boeing 737-8JP,B738,LN-ENV
151fbe,1662235716.0,,1662241282,1662241297.0,AUL534  ,,UMKK,ULLI,ULLI,A320-251N ,A20N,RA-73662
48ad0d,1662211087.0,1662211088.0,1662213374,1662213373.0,LOT3NC  ,EPPO,EPPO,EPWA,EPWA,EMB-175 LR,E75S,SP-LIN
c05044,1662215256.0,,1662218457,,ACA405  ,CYUL,,CYYZ,,737-8,,C-GEKH
4409c0,1662190231.0,,1662194715,1662194690.0,EJU51ZF ,LIRP,LIRP,LFPO,LFPO,Airbus A320 214SL,A320,OE-IVA
e4962e,1662243636.0,,1662244527,,AZU2863 ,SBKP,,,,Airbus A321-251NX,A21N,PR-YJD
845ebc,1662200581.0,,1662203849,,ADO111  ,RJSS,,RJCJ,,737NG 781/W,B737,JA11AN
86cf91,1662175906.0,,1662180081,,SNJ15   ,RJTT,,,,737NG 86N/W,B738,JA809X
a9ff49,1662230836.0,,1662232902,,SKW5383 ,KORD,,KPEA,,CL-600-2C10,CRJ7,N743SK
a43ec9,1662201515.0,,1662209717,,UAL2190 ,KEWR,,KMSP,,737-824,B738,N37287
7504a1,1662168699.0,,1662171599,,AXM1721 ,,,,,Airbus A320-216,A320,9M-RAN
a085a4,1662172713.0,,1662180883,,UAL2239 ,KDEN,,KSFO,,737-824,B738,N13248
4d20c8,1662174334.0,,1662177507,,VJT598  ,WSSL,,,,Challenger 605,CL65,9H-VFB
a1ecd9,1662164733.0,,1662165866,,N223HD  ,WA67,,WA46,,RV-12,,N223HD
06a1ed,1662170276.0,,1662180954,,QTR3G   ,,,OTHH,,777-FDZ,B77L,A7-BFP
ad2d51,1662224354.0,,1662226133,,CAP401  ,KHMT,,KEMT,,182Q,,N94800
344481,1662198815.0,,1662208585,,IBE30HB ,LEMD,,EKCH,,A320 216SL,A320,EC-LXQ
a54db1,1662224822.0,,1662227602,,OXF9610 ,KCGZ,,KFFZ,,PA-44-180,,N4405N
48c126,1662216265.0,,1662229162,,RYR157M ,LHBP,,LEMG,,737-8AS (W),B738,SP-RKG
abc4d8,1662232124.0,,1662234509,,SWA4568 ,KLAS,,KLAX,,737-800,,N8578Q
a82dbd,1662226603.0,,1662227308,,NKS906  ,KLAS,,KLAS,,A320 232SL,A320,N626NK
e06589,1662225841.0,,1662227062,,ARG1861 ,,,SAEZ,,A330 202,A332,LV-FVI
acb9c6,1662174402.0,,1662181407,,N919TC  ,,,KEYQ,,172S,,N919TC
a74f33,1662167825.0,,1662174414,,JBU1146 ,KFLL,,KRIC,,A320-232,A320,N570JB
39cea2,1662216558.0,,1662220313,,TVF7337 ,DAAG,,LFNG,,737NG 8K2/W,B738,F-HTVC
155bca,1662190220.0,,1662205728,,IAE4429 ,UUDD,,LTFM,,Superjet 100 95 LR-100,SU95,RA-89034
a92c35,1662160036.0,,1662167604,,N690RH  ,,,CD20,,K-1200,,N690RH
c80fc5,1662241592.0,,1662242823,,ZKCJM   ,,,NZOM,,Cessna 182Q Skylane,C182,ZK-CJM
39d300,1662231285.0,,1662238548,,TVF21VU ,,,LFPO,,Boeing 737-8JP,B738,F-HUYA
a1b175,1662226924.0,,1662227842,,N208TS  ,5PS9,,KCKZ,,208,C208,N208TS
4b17f9,1662194203.0,1662194204.0,1662196455,1662196413.0,SWR72TL ,LSGG,LSGG,LSZH,LSZH,BD-500-1A11 (CS300),BCS3,HB-JCB
a202fd,1662159641.0,,1662166168,,FFT2702 ,KPHX,,KDFW,,A320-214,A320,N229FR
8964bb,1662201156.0,,1662225334,,ETD57X  ,OMAA,,EGLL,,787 9,B789,A6-BLK
0101ea,1662244565.0,,1662245636,,MSR635  ,,,,,A220-300,BCS3,SU-GFB
a37fe9,1662214287.0,,1662248495,,N32426  ,KLNK,,KAGC,,PA-28-180,,N32426
8964d3,1662207039.0,,1662225659,,FDB1682 ,,,OMDB,,,,
ad6782,1662174780.0,,1662176867,,VTS887  ,,,PANC,,DC-9-83(MD-83),,N963CE
15201f,1662229344.0,,1662232217,,AFL2938 ,,,,,Airbus A320-214,A320,RA-73759
a1c229,1662218641.0,,1662225899,,ENY3779 ,KDFW,,KGRR,,ERJ 170-200 LR,E75L,N212NN
a5cf4e,1662223924.0,,1662224938,,N4735H  ,KOWD,,KOWD,,R44,R44,N4735H
3c4b2a,1662196993.0,1662196998.0,1662223276,1662223265.0,DLH400  ,EDDF,EDDF,KJFK,KJFK,747 830,B748,D-ABYJ
3c66e7,1662203970.0,1662203971.0,1662211228,1662211227.0,DLH66U  ,EDDM,EDDM,LEIB,LEIB,A320-214,A320,D-AIWG
a66cf0,1662213930.0,,1662215711,,N513DS  ,KVGT,,KVGT,,DA 40,,N513DS
ac1e15,1662229113.0,,1662231170,,CAP3534 ,KF22,,KOUN,,182T,,N880CP
abb9b2,1662193607.0,,1662198787,,SWA1448 ,KLAS,,KDEN,,737-800,B738,N8548P
abc274,1662227947.0,,1662229826,,N857MH  ,,,KLAS,,EC 130 B4,EC30,N857MH
8881c0,1662211960.0,,1662213184,,BAV1456 ,,,VVGL,,Embraer E190LR,E190,VN-A261
a474db,1662169491.0,,1662173005,,N38664  ,,,9CL7,,,,
adc7fa,1662237157.0,,1662241350,,N9873V  ,KSNC,,KSNC,,,,
a4200d,1662158274.0,,1662163335,,DAL2526 ,KMDW,,KATL,,A319-114,A319,N365NB
a9accd,1662201150.0,,1662203610,,AAL2999 ,7PS7,,KPHL,,A319-112,A319,N722US
a3fdbc,1662209556.0,,1662211409,,N3562G  ,KY83,,KVLL,,PA-28-181,,N3562G
a05a68,1662160606.0,,1662163697,,UCA4337 ,,,,,EMB-145XR,E45X,N12142
4010ea,1662229500.0,,1662232343,,EZY56FY ,EGGW,,LFPG,,AIRBUS A319-111,A319,G-EZBV
a1e438,1662199705.0,,1662201859,,N2206N  ,LKSP,,LKKR,,140,,N2206N
acc23f,1662159064.0,,1662163246,,DAL598  ,KATL,,,,737-900ER,,N921DU
4864a7,1662205014.0,,1662206385,,PHWDB   ,EHGG,,EHGG,,,,
15202b,1662196720.0,,1662207156,,AFL1499 ,,,UUEE,,Airbus A320-214,A320,RA-73771
a26f6f,1662170237.0,,1662173202,,SKW3783 ,KBOI,,KSLC,,ERJ 170-200 LR,E75L,N256SY
a83f8c,1662200520.0,,1662216438,,UPS98   ,KONT,,PANC,,747-8F,,N630UP
aa7c64,1662153372.0,,1662171415,,JBU458  ,KBUR,,KJFK,,A320-232,A320,N775JB
e0958f,1662227109.0,,1662228081,,JES3500 ,SABE,,,,A320 232,A320,LV-IVO
a3e658,1662170947.0,,1662180055,,AAL1834 ,KMIA,,,,737-8,,N350RV
aa4138,1662225049.0,,1662228385,,ADS6    ,KSEE,,KCRQ,,PA-18-150,,N76WW
501d20,1662228067.0,,1662236904,,CTN2487 ,,,,,Airbus A320 214,A320,9A-CTK
ad17a5,1662229898.0,,1662230831,,N9425H  ,KCVO,,4OR8,,172M,,N9425H
4ca74e,1662204123.0,,1662212514,,EIN58P  ,,,EIDW,,A330-302,A333,EI-EAV
a38a90,1662247162.0,,1662248414,,N327Z   ,7NC6,,33VA,,35-33,,N327Z
4855d2,1662230869.0,,1662238206,,KLM1706 ,LEMD,,EHAM,,Embraer E175STD,E75L,PH-EXP
a18df6,1662239922.0,,1662241209,,N2GQ    ,KFYM,,KMDQ,,550,C550,N2GQ
a2f6ba,1662233261.0,,1662238299,,AAY8014 ,,,8KY6,,A320-214,,N290NV
88803b,1662188640.0,,1662190109,,PIC6306 ,,,VVGL,,A320 232SL,A320,VN-A564
ac7e09,1662223226.0,,1662230097,,AAL1465 ,,,KMIA,,A321 231SL,A321,N904AA
acb963,1662222902.0,,1662227907,,N919PD  ,KJFK,,KJFK,,429,B429,N919PD
a45592,1662185073.0,,1662198025,,DAL1198 ,CA84,,KATL,,A321-211,,N379DN
008de4,1662177694.0,,1662183115,,SFR128  ,FACT,,FAOR,,Boeing 737-8EH,B738,ZS-FGD
acb82c,1662232568.0,,1662235960,,DAL2840 ,KSDF,,KATL,,717-200,B712,N919AT
ade3ec,1662220985.0,,1662222891,,N9940W  ,6FD7,,FL00,,PA-28-140,,N9940W
ad1c1f,1662216710.0,,1662219882,,JTL944  ,,,FA69,,HAWKER 800XP,H25B,N944BB
ac23ef,1662232421.0,,1662243439,,SWA47   ,KRNO,,KTUL,,737-8,,N8810L
3cdde6,1662205083.0,,1662208549,,DCLIK   ,EGGW,,EICK,,Cessna 525C Citation CJ4,C25C,D-CLIK
abf66c,1662205232.0,,1662233518,,AAL743  ,LEBL,,KPHL,,787-8,,N870AX
a3a5ce,1662209475.0,,1662214795,,N334MR  ,KMGJ,,DE25,,SR20,,N334MR
a7f2ea,1662224794.0,,1662225929,,N611ES  ,KABE,,KLNS,,SR22,,N611ES
8681bd,1662245738.0,,1662249476,,SKY152  ,RJBE,,RJSS,,737NG 86N/W,B738,JA73NX
4cac64,1662205180.0,1662205181.0,1662209308,1662209306.0,ABR469  ,LIMC,LIMC,EDDP,EDDP,Boeing 737-86J(SF),B738,EI-AZC
151ff1,1662172754.0,,1662178146,,AFL1217 ,UWWW,,UUEE,,,,
4b028c,1662222556.0,,1662226829,,SWR734  ,LSZH,,EHAM,,E190-E2,E290,HB-AZC
4067f1,1662229805.0,,1662243834,,TOM57J  ,LGKO,,EGNX,,BOEING 737-8K5,B738,G-TAWN
4baac2,1662202670.0,1662202671.0,1662212949,,THY6KF  ,LFBD,LFBD,LTBU,LTFM,737NG 8F2/W,B738,TC-JVB
3946e3,1662187834.0,,1662197060,,AFR79UP ,GMMN,,LFPG,,A319 111,A319,F-GRXD
7c4d4b,1662171863.0,,1662174343,,PJX     ,YBSS,,YBSS,,Piper PA-28-181,P28A,VH-PJX
5140b0,1662171518.0,,1662173849,,IGT6927 ,,,OMDW,,Boeing 737-804(SF),B738,4L-TIG
c8276b,1662162215.0,,1662166168,,ANZ177M ,NZPM,,NZCH,,ATR 72-600,AT76,ZK-MVV
440ca9,1662223865.0,1662223866.0,1662229379,1662229708.0,EJU35LD ,LPPT,LPPT,LFFI,LFRS,,,
800dac,1662216005.0,,1662218879,,IGO6966 ,,,VECC,,Airbus A320-271N,A20N,VT-IJM
06a13c,1662182820.0,1662182835.0,1662206278,1662206277.0,QTR58R  ,OTHH,OTHH,EGCC,EGCC,Boeing 777 3DZER,B77W,A7-BAZ
4aca4a,1662208146.0,,1662213776,,NSZ3516 ,EKCH,,EGKR,,737-8JP,B738,SE-RRJ
7c7aa3,1662167644.0,,1662168731,,VOZ1635 ,YPPH,,,,737-8FE,B738,VH-YID
151ff8,1662203675.0,,1662211679,1662211884.0,AFL1003 ,,UMKK,UUEE,UUEE,Airbus A321-211,A321,RA-73720
a5537f,1662246993.0,,1662248665,,QXE2099 ,KSEA,,,,DHC-8-402,DH8D,N442QX
a29e5c,1662166879.0,,1662170605,,SKW3658 ,KSMF,,KLAX,,ERJ 170-200 LL,,N268SY
a3904c,1662200013.0,,1662207749,,FFT1043 ,,,KMCO,,,,
471f3a,1662217940.0,1662217942.0,1662223783,1662223782.0,WZZ31BA ,EDJA,EDJA,LROP,LROP,A321-271NX,A321,HA-LVM
4005bb,1662114215.0,1662114194.0,1662198519,1662198532.0,BAW253M ,EGLL,EGLL,EGLL,MYNN,BOEING 777-236,B772,G-VIIC
a64d22,1662227460.0,,1662229363,,N505GJ  ,KBED,,KTEB,,35A,LJ35,N505GJ
344459,1662188330.0,,1662191326,,AEA19AP ,LPPT,,LEMD,,737NG 85P/W,B738,EC-LVR
400960,1662205961.0,,1662211435,,BAW951L ,EDDM,,EGLL,,AIRBUS A320-232,A320,G-TTOE
aa0759,1662202693.0,,1662208101,,RPA3415 ,K0A7,,KEWR,,ERJ 170-200 LR,E75L,N745YX
a1e840,1662225211.0,,1662227129,,N2218Z  ,KELM,,KROC,,PA-28RT-201,,N2218Z
a17dda,1662204341.0,,1662208421,,N1955W  ,KTYS,,KTYS,,B19,,N1955W
4077ba,1662219363.0,1662219364.0,1662231756,,EXS53CT ,EGBB,EGBB,,LTAI,Boeing 737-86N,B738,G-DRTU
4079bc,1662192788.0,,1662194428,,GFPRD   ,LFLY,,LFJF,,Cirrus SR22,SR22,G-FPRD
4baac1,1662211848.0,,1662212459,,THY5JP  ,,,LTBA,,737NG 8F2/W,B738,TC-JVA
c02ec1,1662163731.0,1662163750.0,1662194929,1662194698.0,ACA848  ,CYYC,CYYC,EDDF,EDDF,787-9 (Boeing),B789,C-FRSI
401153,1662225289.0,,1662228024,1662228023.0,BEE363  ,EGAC,EGAC,EGNX,EGNX,DHC-8-402 Dash 8,DH8D,G-JECY
a4b258,1662208646.0,,1662212557,,N401WM  ,KSGJ,,,,401B,,N401WM
758532,1662212107.0,,1662214575,,CEB456  ,,,RPLL,,,,
c04135,1662236130.0,,1662238548,,CFYSA   ,,,CYND,,SGU 2-22 (Schweizer),,C-YSA
ab5b8c,1662169465.0,,1662174418,,SWA779  ,KATL,,KMDW,,737-8H4,B738,N8306H
a1fbd9,1662232731.0,,1662239772,,RPA5633 ,KBOS,,KIND,,ERJ 170-200 LR,,N227JQ
ab10ae,1662237555.0,,1662239113,,N8119H  ,KBVY,,KBVY,,,,
406d78,1662132291.0,,1662181856,,BAW32   ,VHHH,,EGLL,,BOEING 787-9 Dreamliner,B789,G-ZBKB
abf0ba,1662170532.0,,1662173015,,ERU869  ,KMLB,,KDAB,,172S,,N869ER
a0ab2a,1662175135.0,,1662178731,,N142LT  ,KCMA,,KSCK,,PC-XII 45,PC12,N142LT
a9f28d,1662227497.0,,1662230401,,N740AC  ,KPHX,,KSNA,,FALCON 7X,FA7X,N740AC
4b990b,1662199450.0,,1662201737,,FHY921  ,,,LTFM,,,,
3c6449,1662229601.0,,1662232877,,DLH7VH  ,EDDF,,EDDB,,A319 112,A319,D-AIBI
ad04f2,1662230913.0,,1662233549,,N938SA  ,KCDW,,KCDW,,172S,,N938SA
47bf10,1662181413.0,,1662182459,,DOC82   ,EKRS,,EKRS,,Airbus Helicopters H135,EC35,LN-OUK
4b9065,1662223147.0,,1662224542,,PGT86M  ,LTFJ,,,,A320 214SL,A320,TC-DCE
880456,1662232110.0,,1662239633,,AIQ121  ,VECC,,VTBD,,A320 216,A320,HS-ABV
a098f6,1662241911.0,,1662249179,,AAL372  ,KDFW,,KPHX,,A321-231,A321,N138AN
a0c308,1662213145.0,,1662219428,,N1482B  ,,,KSGF,,525,C25M,N1482B
4079f3,1662184965.0,,1662190258,,SEAGUL21,LICZ,,,,Beech King Air 350C,B350,G-RTNA
4c01eb,1662182116.0,1662182118.0,1662189825,1662189824.0,ASL69K  ,LYBE,LYBE,EHAM,EHAM,Airbus A319-132,A319,YU-APL
731a2d,1662242831.0,,1662244135,,QSM2214 ,,,,,A300 B4-605R,A306,EP-FQM
a984d1,1662212297.0,,1662216324,,JIA5102 ,KCLT,,,,CRJ 700 705ER,CRJ7,N712PS
4051a2,1662215640.0,,1662216778,,GCEMI   ,EGDT,,EGBJ,,EUROPA XS Europa,EUPA,G-CEMI
86eb14,1662139069.0,,1662182239,,JAL8011 ,KDFW,,,,787-9,,JA881J
aa2f6e,1662232888.0,,1662236686,,N7553S  ,KJVL,,K3MY,,182Q,,N7553S
484442,1662187701.0,,1662190613,,KLM31A  ,EHAM,,EGLL,,737NG 8BK/W,B738,PH-BXU
4d22c7,1662233316.0,,1662241145,,RYR9707 ,EGPH,,LOWW,,Airbus A320-232,A320,9H-LOP
adfff4,1662171885.0,,1662172629,,COOL31  ,,,,,,,
44b438,1662181845.0,1662181847.0,1662188138,,JAF2CA  ,EBBR,EBBR,,DTTJ,,,
a1abe2,1662163558.0,,1662165693,,N2069B  ,PAMR,,,,208B,,N2069B
a3b8e8,1662216921.0,,1662219085,,N339TA  ,KHTO,,KLGA,,208B,C208,N339TA
a897f4,1662199536.0,,1662205131,,AAL440  ,KALB,,KCLT,,A320-232,A320,N653AW
a38d9e,1662236700.0,,1662237939,,WLDLD28 ,,,KAPA,,PC-12/45,PC12,N328SF
0a009a,1662201140.0,,1662203004,,DTH1937 ,,,DAAG,,Boeing 737-8ZQ,B738,7T-VCE
a9e822,1662214817.0,,1662217358,,N7375Q  ,K0L7,,KVGT,,182P,,N7375Q
0d0b0f,1662204600.0,,1662205558,,SLI2417 ,,,,,Embraer E190LR,E190,XA-AEP
c04fff,1662239741.0,,1662248882,,ACA599  ,KSNA,,CYVR,,737-8 MAX,B38M,C-GEHQ
ab40f0,1662162587.0,,1662167095,,AAL607  ,KMSY,,,,737-823,B738,N824NN
4ca646,1662186240.0,,1662189487,,RYR53JK ,,,LEAL,,BOEING 737-8AS,B738,EI-DYD
4488b4,1662191892.0,,1662194096,,OOBET   ,EBGB,,EBGB,,F152,C152,OO-BET
407568,1662195709.0,,1662204620,,EZY8913 ,EGKK,,LPFR,,A320-251N,A20N,G-UZHI
a12861,1662157326.0,,1662176993,,DAL300  ,KJFK,,KSFO,,767-332,B763,N174DN
3c6751,1662196719.0,,1662205579,1662205578.0,EWG16VR ,,LEMG,EDDL,EDDL,A320 214SL,A320,D-AIZQ
44ce76,1662233889.0,,1662236477,,BEL6VB  ,EDDF,,EBMB,,A319 111,A319,OO-SSV
a9efb9,1662228482.0,,1662231304,,N7396W  ,4NY4,,4NY4,,PA-28-180,,N7396W
ac789b,1662231432.0,,1662239517,,SWA1320 ,KORD,,94FL,,737-7H4,B737,N902WN
4b17e6,1662181145.0,,1662186995,,SWR2386 ,LSGG,,LICZ,,BD-500-1A10,BCS1,HB-JBI 
4bb848,1662203224.0,,1662204878,,PGT52T  ,,,LTFJ,,A320 251NSL,A20N,TC-NBH
4ca893,1662226041.0,,1662232137,,RYR51LZ ,,,LEBL,,BOEING 737-8AS,B738,EI-ENG
02013c,1662168513.0,,1662194275,,RAM219W ,KIAD,,GMMN,,787-9,,CN-RAM
888182,1662177429.0,,1662192778,,BAV211  ,,,VTBS,,Airbus A320-232,A320,VN-A587
33fe7a,1662192603.0,,1662193769,,IAM1434 ,LIRE,,,,Boeing KC-767A,B762,MM62226
88804e,1662173707.0,,1662174989,,HVN1550 ,,,VVGL,,A321 231,A321,VN-A353
7c6d99,1662165175.0,,1662169678,,QFA902  ,YSSY,,YNSH,,737-838,B738,VH-VXN
800cc8,1662184324.0,,1662198441,,AIC346  ,VOMM,,WSAG,,Airbus A320-251N,A20N,VT-EXO
a2f35a,1662208507.0,,1662225334,,N29CG   ,CYYC,,KFXE,,CL-600-2B16,,N29CG
495293,1662210083.0,,1662222323,,TAP1208 ,LPPT,,EPWA,,A319 112,A319,CS-TTS
a0a8c4,1662208804.0,,1662212344,,N1410E  ,KGNV,,KGNV,,172S,,N1410E
760993,1662171512.0,,1662172289,,PIA234  ,OMDB,,,,A320 214,A320,AP-BLS
