icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
3d2491,1662025142.0,,1662026741,,DEMCF   ,EDEW,,EDRY,,Reims F172N Skyhawk 100,C172,D-EMCF
4cad64,1662023213.0,1662023214.0,1662031458,1662031417.0,RYR1U   ,LEPA,LEPA,EGCC,EGCC,,,
4b0295,1662046608.0,,1662054114,,SWR21DV ,LSZH,,LEAL,,,,
a06028,1662031461.0,,1662032069,,N123PM  ,KTYS,,,,HA-420,,N123PM
a3e6e4,1662067329.0,,1662068741,,ARCAT85 ,CA70,,KSEE,,BD-100-1A10,,N350XK
a99a63,1662063872.0,,1662065460,,N718GH  ,KEWR,,KCDW,,AS 350 B3,AS50,N718GH
4d239c,1662058000.0,,1662067976,,CXI17BB ,,,EDDV,,Boeing 737-8KN,B738,9H-CXF
a512f1,1662050252.0,,1662051505,,N426LP  ,KMIV,,KACY,,172S,,N426LP
a18665,1662037454.0,,1662044934,,FDX822  ,KBOS,,,,767-300F,,N198FE
8013fc,1662018426.0,,1662021533,,IGO571  ,,,VOMM,,Airbus A320-251N,A20N,VT-ISQ
a5d4f5,1662036944.0,,1662040081,,BKN75   ,KCPS,,1IL4,,PA-28-181,,N475PC
151fdd,1662062194.0,,1662064739,,LLM9821 ,,,UUDD,,Airbus A321-211,A321,RA-73693
a8f0bd,1661990853.0,,1661992486,,UAL2219 ,KLAX,,,,737-9,,N67501
0101a7,1661990404.0,,1662000617,,NIA212  ,,,,,A320 214,A320,SU-BQK
a519da,1662064891.0,,1662067487,,N428FF  ,KLGB,,KCRQ,,172R,,N428FF
a2c0b7,1662052111.0,,1662055970,,N277CH  ,KLDJ,,KLDJ,,R44 II,R44,N277CH
71c030,1662024550.0,,1662027414,,TWB304  ,,,RKRB,,737NG 8Q8/W,B738,HL8030
a01567,1662069516.0,,1662072846,,AAL1328 ,,,KUZA,,A320-214,A320,N104UW
4d02a5,1662046566.0,,1662055150,1662055149.0,LXFLH   ,,LIQW,EHAM,EHAM,Pilatus PC-12 NGX,PC12,LX-FLH
a49232,1662044318.0,,1662049080,,FFT971  ,KDEN,,,,A320-251N,,N394FR
a00517,1662069757.0,,1662071069,,N100DZ  ,KVBG,,KLPC,,U206B,,N100DZ
a46b73,1662069783.0,,1662072337,,        ,KMOD,,KMOD,,EC 135 P2+,EC35,N384PH
c07915,1661999985.0,,1662001464,,WEN3304 ,CYYJ,,,,DHC-8-402 (Bombardier),DH8D,C-GTWE
4d2224,1662012609.0,,1662017267,,RYR51NH ,EDSB,,LEAP,,737-8AS (W),B738,9H-QAR
151daf,1662041348.0,,1662057108,,AFL2137 ,LTFM,,UUEE,,777-3M0(ER) ,B77W,RA-73135
ac5d61,1661995560.0,,1661998097,,UAL1765 ,KDEN,,KRAP,,A319-132,A319,N896UA
4b17e5,1662011043.0,1662011044.0,1662014639,1662014638.0,SWR101K ,LSZH,LSZH,EDDL,EDDL,BD-500-1A10 (CS100),BCS1,HB-JBH
ac3f97,1662052075.0,,1662054899,,N889DH  ,PANC,,,,PC-12/45,PC12,N889DH
a129a7,1662063313.0,,1662067538,,GRY74   ,KN89,,KN89,,UH-1H,UH1,N174SP
0d07f6,1662047481.0,,1662059184,,VOI463  ,,,MMTJ,,A320 233SL,A320,XA-VLC
39cf08,1662022484.0,,1662063287,,AFR486  ,LFPG,,,,A350-941,A359,F-HTYI
4d2259,1662062415.0,,1662065789,1662065789.0,RYR17LN ,,LICC,LIRF,LIRF,Boeing 737-8AS,B738,9H-QBB
00ae2a,1662021701.0,,1662023358,,LNK382  ,FACT,,,,269 C,H269,ZS-RLX
75857d,1661991358.0,,1661993630,,CEB552  ,,,RPLL,,Airbus A321-211,A321,RP-C4116
aaa28d,1662055684.0,,1662066129,,SWA1135 ,KBWI,,KAUS,,737-76N,B737,N7846A
a9a76d,1662058666.0,,1662061828,,N721BS  ,KLAS,,CO95,,Gulfstream Aerospace G400,G400,N721BS
471f9d,1662025098.0,1662025099.0,1662031288,1662031409.0,WZZ5VM  ,LIPZ,LIPZ,EGKK,EGKK,Airbus A321-271NX,A21N,HA-LZH
44cdc9,1662046175.0,,1662054740,,BEL30H  ,,,EBBR,,A320 214,A320,OO-SNI
a9a599,1661999278.0,,1662000662,,N720X   ,20FL,,KVDF,,SR22,,N720X
ae58e2,1661992160.0,,1661995715,,BB237   ,KHSA,,0AL5,,,,
399925,1662047647.0,1662047494.0,1662050125,1662050219.0,FHGJF   ,LFCC,LFCC,LFMQ,LFMQ,Pilatus PC-12 NGX,PC12,F-HGJF
a709a9,1662045047.0,,1662052016,,N5523Q  ,KDAB,,KDAB,,172S,,N5523Q
404bc0,1662019476.0,,1662021344,,G DTUG  ,EGHL,,EGHN,,WAG-AERO SUPER SPORT Cuby,UNDEFINED,G-DTUG
a571a1,1662060890.0,,1662063986,,N45VC   ,KFPR,,09FL,,210D,,N45VC
4d2350,1662049644.0,1662049645.0,1662054568,1662054829.0,RYR2027 ,LIMC,LIMC,LICZ,LICC,Boeing 737 MAX 8-200,B38M,9H-VUQ
a3dc75,1662056454.0,,1662062636,,EJA348  ,KSDF,,KHVN,,EMB-505,E55P,N348QS
a5ba4f,1662056967.0,,1662058914,,N4684Z  ,II98,,II96,,PA-22-108,,N4684Z
a4b30c,1662056364.0,,1662059687,,N4012X  ,KPVU,,KPVU,,DA 40,,N4012X
a3019a,1661991851.0,,1661995265,,N293LA  ,KPNE,,KPNE,,PA-28-181,,N293LA
ac5eaa,1662063630.0,,1662066880,,EDV4968 ,KDTW,,62IA,,CL-600-2B19,CRJ2,N8965E
4ca9a9,1662021536.0,,1662027598,,RYR6TP  ,LFBD,,EIDW,,Boeing 737 MAX 8-200,B38M,EI-HAX
a31c4c,1662065559.0,,1662075148,,N3TC    ,KHND,,KE60,,208,C208,N3TC
3d6ef2,1662018012.0,,1662021288,,DFOGO   ,,,LPPM,,Pilatus PC-6 B2-H4 Turbo Porter,PC6T,D-FOGO
4baa74,1662025323.0,1662025324.0,1662033975,1662034137.0,THY25PC ,LSZM,LFSB,LTFM,LTFM,A321 231SL,A321,TC-JST
a665aa,1662045538.0,,1662050808,,FSR511  ,KCMI,,KMSY,,45,LJ45,N511FG
aab215,1662048143.0,,1662051119,,N789BG  ,KSUA,,KSUA,,172R,,N789BG
a3bc8e,1662052735.0,,1662062719,,N34SJ   ,KPRC,,CYYJ,,525B,,N34SJ
8965b2,1662058014.0,,1662059230,,FDB1303 ,OMDB,,,,Boeing 737 MAX 8,B38M,A6-FMV
aaf621,1662056460.0,,1662057806,,CSJ805  ,K38D,,8OI3,,208B,C208,N805TH
ad5398,1662046773.0,,1662051857,,AAL1120 ,KDCA,,KORD,,737-823,B738,N958NN
c008f0,1661994059.0,,1661998189,,JZA7900 ,CYUL,,,,CL-600-2D24 (Series 900) (Bombardier),CRJ9,C-FDJZ
4baa47,1662060446.0,,1662072999,,THY3691 ,ULLI,,,,A321 231,A321,TC-JRG
a38633,1662033210.0,,1662042629,,AAL1498 ,,,KMIA,,737-8,,N326SJ
4ca9d4,1662012115.0,,1662019548,,RYR2YF  ,LPPR,,,,BOEING 737-8AS,B738,EI-EVL
a23ea4,1662072965.0,,1662076469,,N2438R  ,KI68,,43OA,,PA-28-180,,N2438R
ad3fde,1662001212.0,,1662003287,,DAL2799 ,KATL,,,,717-200,B712,N953AT
342202,1662065131.0,,1662067074,,SWT223  ,LEPA,,LEBL,,EMB-120 ER/F,E120,EC-JBD
71c244,1662037525.0,,1662047907,,JNA031  ,,,RPLC,,737NG 8Q8/W,B738,HL8244
4b1a28,1662010263.0,1662010264.0,1662014459,1662014458.0,EZS1351 ,LSGG,LSGG,EHAM,EHAM,A320-214 (W),A320,HB-JXO
7c7b54,1662007549.0,,1662008446,,YNA     ,YPPF,,,,DA-40 Diamond Star,DA40,VH-YNA
15201c,1661990405.0,,1661996878,,AFL2976 ,,,,,Airbus A320-214,A320,RA-73756
a4e0df,1662064681.0,,1662073350,,DPJ413  ,KSDL,,KSLC,,560XLS,C56X,N413SK
4bb564,1662040326.0,1662040332.0,1662053121,,CAI3AM  ,EGCC,EGCC,,LTAI,,,
4b1a66,1662055381.0,1662055382.0,1662059992,1662060089.0,EZS31GL ,LSGG,LSGG,LEBB,LEBB,A320-214,A320,HB-JZY
a66174,1662067353.0,,1662071606,,JIA5296 ,KDCA,,KGRR,,CL-600-2C10,CRJ7,N510AE
501e6e,1662013930.0,,1662015080,,9AJIP   ,LDZB,,,,Cessna 525A Citation CJ2,C25A,9A-JIP
7c1c10,1662000690.0,,1662003193,,FTU     ,YBSS,,YBSS,,PA-28-161,P28A,VH-FTU
a67050,1661992181.0,,1661995344,,JIA5371 ,KCLT,,1OA7,,CL-600-2C10,CRJ7,N514AE
501d21,1662007418.0,,1662009358,,CTN6B   ,LDDU,,,,A319 112,A319,9A-CTL
a2e74e,1662055209.0,,1662062893,,N2865B  ,,,KSLC,,SR22T,,N2865B
a283f4,1662047944.0,,1662057948,,AAY3120 ,KIAD,,KAUS,,A320-214,,N261NV
4067ef,1662045595.0,,1662059114,,TOM6DA  ,EGFF,,,,BOEING 737-8K5,B738,G-TAWL
a9ab7b,1661997285.0,,1662003925,,FDX1310 ,KSWF,,,,A300 B4-622R,A306,N722FD
c2b58f,1662063965.0,,1662068984,,BRMA52  ,CYTR,,CYTR,,CC-130J-30 Hercules,C30J,130611
a8f58c,1662052572.0,,1662055613,,N67681  ,KRNT,,38WA,,DHC-2 MK.I,DHC2,N67681
a42a91,1662051510.0,,1662056304,,FFT1799 ,KRDU,,KIND,,A320-251N,,N368FR
8940a4,1662027814.0,1662028150.0,1662047038,,GFA016  ,EDDF,EDDF,,OBBI,Airbus A321-253NX,A21N,A9C-ND
ab6c08,1662000614.0,1662000615.0,1662033635,1662033633.0,DAL20   ,KSEA,KSEA,EGLL,EGLL,767-432ER,B764,N835MH
7c23be,1662010106.0,,1662010936,,HCG     ,YBSS,,YBSS,,152,C152,VH-HCG
0a004a,1662049080.0,,1662050187,,DAH6213 ,,,DAAG,,737NG 8D6/W,B738,7T-VKB
7c7a4c,1662067331.0,,1662069415,,VOZ1528 ,YSSY,,,,737NG 800/W,B738,VH-YFY
a1ef54,1662062745.0,,1662064753,,N2236D  ,K9A1,,KLZU,,PA-44-180,,N2236D
151dcc,1662028767.0,,1662032278,,AFL020  ,UUEE,,ULLI,,A321-211 ,A321-211 ,RA-73164
a54595,1662054335.0,,1662058588,,N439LP  ,KTOA,,KTOA,,172S,,N439LP
a1977d,1662036389.0,,1662038395,,C8111   ,KASH,,ME33,,M20J,,N201UA
4cacb1,1662063902.0,1662063903.0,1662069569,1662069568.0,ABR176  ,EBLG,EBLG,LIMC,LIMC,,,
346398,1662055689.0,,1662061109,,IBB85QW ,,,,,Embraer E195-E2,E295,EC-NHA
aabc3d,1662024049.0,,1662027847,,FDX1493 ,,,0MN6,,757-222,B752,N791FD
a3576f,1662025791.0,,1662029008,,WIS101  ,KFAR,,KBIS,,310R,,N314U
0d0d86,1662072546.0,,1662074456,,VIV4075 ,,,,,Airbus A321-231,A321,XA-VBP
8880e6,1661999002.0,,1662000773,,HVN208  ,,,,,A350 941,A359,VN-A888
4baa73,1662010782.0,,1662020449,,THY8HQ  ,EDDH,,LTFM,,A321 231SL,A321,TC-JSS
8013a3,1662033634.0,,1662034897,,VTI637  ,VIDP,,,,A320-251N,A20N,VT-TNU
adaef7,1662065640.0,,1662068158,,N981BC  ,KEUL,,ID00,,172R,,N981BC
4785bf,1662064004.0,,1662065669,,WIF29M  ,ENBR,,,,Bombardier DHC-8 402 NG,DH8D,LN-WDI
c073a1,1662000859.0,,1662002368,,CGRUM   ,,,CZBB,,180K (Cessna),,C-GRUM
400c1f,1662035413.0,,1662036770,,GBGHJ   ,EGNI,,EGCS,,REIMS CESSNA F172N Skyhawk,C172,G-BGHJ
c06a75,1662068502.0,,1662069983,,TSC913  ,,,CYUL,,A321-271NX,,C-GOIE
4aca0a,1662059614.0,,1662061932,,NSZ4551 ,ESSA,,EETN,,Boeing 737-8JP (W),B738,SE-RPJ
440154,1662033333.0,1662033287.0,1662036266,1662036262.0,OEFAF   ,LSZR,LSZR,EDDK,EDDK,Cessna 525A Citation CJ2,C25A,OE-FAF
ad10e9,1662009159.0,,1662025400,,ASA1348 ,KSEA,,KPHL,,737-9,,N941AK
406670,1662010807.0,,1662023585,,EZY27AX ,EGKK,,LPMA,,AIRBUS A320-214,A320,G-EZUW
a4da2b,1662073472.0,,1662074446,,AWI3821 ,KORD,,KMKE,,CL-600-2B19,CRJ2,N411ZW
a18206,1662056997.0,,1662057999,,N19688  ,KWHP,,KWHP,,172L,,N19688
a18679,1662055372.0,,1662057385,,N198G   ,KSUS,,0MU8,,VANS RV-6,,N198G
ad694c,1662072664.0,,1662076424,,SWA453  ,KLAS,,KSJC,,737-7H4,B737,N963WN
aa9f94,1662054273.0,,1662063489,,N784C   ,KIWS,,KHRT,,PA 46-350P,,N784C
