icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
a3cd6b,1662136122.0,,1662143306,,DAL2082 ,KMSY,,KDTW,,A320-212,A320,N344NW
a0769b,1662135463.0,,1662136564,,N129RC  ,KX49,,8FL1,,M20M,,N129RC
a60bcb,1662132639.0,,1662135689,,UAL1622 ,8TX7,,,,A320-232,A320,N489UA
a98cb1,1662075950.0,,1662078237,,N714UF  ,KPWK,,KC81,,152,,N714UF
a07341,1662152203.0,,1662155955,,AAL2220 ,KCLT,,KIND,,A320-214,A320,N128UW
406f7c,1662111909.0,1662111910.0,1662142068,1662142067.0,BAW143  ,EGLL,EGLL,VIDP,VIDP,BOEING 787-9 Dreamliner,B789,G-ZBKP
a28f12,1662129510.0,,1662132494,,ENY3343 ,KDCA,,KCMH,,ERJ 170-200 LR,,N264NN
ad08d6,1662121486.0,,1662122437,,N939TW  ,KCRG,,KGNV,,560,C560,N939TW
ab34a7,1662151034.0,,1662156889,,AAL2402 ,KSTL,,KPHL,,A319-132,A319,N821AW
a39409,1662149141.0,,1662150775,,N33FX   ,KCMA,,KSMO,,V35B,,N33FX
151d68,1662146532.0,,1662153118,,UTA358  ,UWWW,,UUWW,,Boeing 737-46M,B734,RA-73064
a12234,1662147781.0,,1662150618,,N172SJ  ,KTAN,,KEWB,,172R,,N172SJ
39c424,1662051606.0,,1662096280,,AFR229  ,SAEZ,,LFPG,,787-9,B789,F-HRBE
a44aa8,1662074875.0,,1662081147,,LXJ376  ,KMDW,,KSLK,,EMB-505,,N376FX
4684af,1662139033.0,,1662141539,,SXAEO   ,LGKV,,LGKV,,Diamond DA40 NG,DA40,SX-AEO
a3e226,1662129240.0,,1662137211,,N34973  ,KD98,,MI50,,177B,,N34973
3d6ef2,1662125385.0,,1662126139,,DFOGO   ,,,,,Pilatus PC-6 B2-H4 Turbo Porter,PC6T,D-FOGO
a70a89,1662134070.0,,1662137984,,N55294  ,KORL,,KORL,,172S,,N55294
ad313d,1662142553.0,,1662144232,,N9492H  ,4NY4,,4NY4,,172M,,N9492H
a35eb0,1662118932.0,,1662127971,,AAL2341 ,KORD,,KMIA,,737-8,,N316SE
7c6276,1662117901.0,,1662120855,,QLK456  ,YSCB,,YSSY,,DHC-8 201,DH8B,VH-TQG
781c40,1662102501.0,,1662114652,,CSS7228 ,ZGSZ,,WMKK,,Boeing 767-375(ER)(BCF),B763,B-221D
a6da81,1662125630.0,,1662128839,,N54011  ,KDOV,,KDOV,,172P,,N54011
459cd3,1662134183.0,,1662141282,,MMD4900 ,LYBE,,EKBI,,Falcon 2000LX S,F2LX,OY-GFS
8a05c4,1662101095.0,,1662102199,,CTV943  ,,,,,A320 214SL,A320,PK-GQM
06a145,1662064946.0,,1662088522,,QTR830  ,OTHH,,VTBS,,A380 861,A388,A7-APD
86787c,1662085224.0,,1662088702,,ANA61   ,RJTT,,,,777 281,B772,JA713A
a8d62c,1662084016.0,,1662087442,,N669FG  ,KTTN,,KTTN,,172S,,N669FG
7c331c,1662115682.0,,1662117563,,RXA3684 ,YMML,,,,340B,SF34,VH-KDQ
a676c4,1662077497.0,,1662083819,,GTI3659 ,KBNA,,KAFW,,737-83N,,N5153A
e496fc,1662077301.0,,1662080211,,PSDOR   ,SBRJ,,SBSP,,Embraer Phenom 300,E55P,PS-DOR
00834b,1662088336.0,,1662089498,,LNK037  ,,,FAOR,,Embraer ERJ-190,E190,ZS-YAD
acd299,1662066556.0,,1662085746,,ASA657  ,KJFK,,KSFO,,A321-253N,,N925VA
ad2f71,1662074830.0,,1662086260,,JBU2510 ,MDSD,,KJFK,,A321-231,A321,N949JT
a1ff83,1662121183.0,,1662128258,,JBU339  ,KLGA,,KJAX,,ERJ 190-100 IGW,E190,N228JB
7819a5,1662102229.0,,1662104384,,CTJ3832 ,RPLL,,,,Boeing 737-75C(BDSF),B737,B-20F1
4ca9ea,1662145360.0,1662145361.0,1662154720,1662154706.0,RYR74JV ,EIDW,EIDW,LPFR,LPFR,BOEING 737-8AS,B738,EI-EVM
a8bb0e,1662139275.0,,1662140922,,N6615Y  ,KPVF,,KRNO,,T210N,,N6615Y
a704b9,1662146807.0,,1662147642,,N551SG  ,KVNY,,KCMA,,SR22,,N551SG
ad046b,1662159701.0,,1662162759,,ASH5709 ,KPHX,,9CA0,,CL-600-2D24,CRJ9,N938LR
40768a,1662133664.0,,1662145426,,EZY64DQ ,EGKK,,LGTS,,Airbus A320-251N,A20N,G-UZHV
a5977f,1662149133.0,,1662149939,,N46CL   ,KPDK,,25GA,,206B-III,B06,N46CL
342189,1662148518.0,,1662155723,,IBS3955 ,,,LEMD,,A321 213,A321,EC-JEJ
c07797,1662122000.0,,1662123700,,CGTHM   ,CSA2,,CSC3,,R44 (Robinson),R44,C-GTHM
a09313,,,1662134919,,N136SH  ,,,99XS,,A36,,N136SH
acae88,1662092445.0,,1662095214,,SWQ118  ,KMKE,,IG04,,737-86J,,N916SC
4d2264,1662112101.0,,1662115104,1662115125.0,RYR7SN  ,,LICJ,LIRF,LIRF,Boeing 737-8AS,B738,9H-QDJ
300681,1662108183.0,,1662109274,,IDADF   ,LIRU,,LIRV,,Katana DA20-C1,DV20,I-DADF
abcf58,1662097971.0,,1662111794,,FDX169  ,RJAA,,VHHH,,777F,B77L,N860FD
a223ba,1662152880.0,,1662156658,,ENY3691 ,,,KDFW,,ERJ 170-200 LR,E75L,N237NN
abb54f,1662146971.0,,1662152249,,SWA2336 ,KMCO,,,,737-800,B738,N8533S
a672a6,1662142142.0,,1662143639,,N5140C  ,,,KMYF,,B35,,N5140C
4ba9aa,1662154851.0,,1662157708,,THY6JL  ,,,LTFM,,A321 231,A321,TC-JMJ
501d1d,1662103677.0,,1662109829,1662109827.0,CTN25F  ,,LDZA,LFPG,LFPG,A319 112,A319,9A-CTH
885312,1662128212.0,,1662128907,,THD557  ,,,VTBS,,A320 232SL,A320,HS-TXR
aca1da,1662146558.0,,1662153805,,ASA699  ,KLAS,,KSEA,,737-9,,N913AK
a24bf8,1662158587.0,,1662159546,,N247WD  ,,,KAPA,,FALCON 2000,F2TH,N247WD
a67d56,1662158152.0,,1662161302,,VOI967  ,KLAS,,,,A320-233,A320,N517VL
406b5c,1662107788.0,,1662115131,,BAW22GV ,EGKK,,,,AIRBUS A320-232,A320,G-GATM
a7114d,1662125976.0,,1662129324,,N55449  ,KSYR,,KRME,,PA-28-140,,N55449
478def,1662110917.0,1662110919.0,1662115687,1662115662.0,FOX73P  ,ENGM,ENGM,EDDB,EDDB,Boeing 737-82R,B738,LN-FGB
a18ae3,1662085427.0,,1662086651,,N199PD  ,KMCC,,CA73,,R172K,,N199PD
a92db5,1662153850.0,,1662156622,,N69042  ,K7V3,,K7V3,,152,,N69042
702075,1662120015.0,,1662122152,,UBG308  ,,,VGZR,,737NG 8Q8/W,B738,S2-AJA
ad1857,1662135961.0,,1662149554,,ASA329  ,KORD,,KSEA,,737-9,,N943AK
a1311e,1662094818.0,,1662097809,,SKW3387 ,KLAX,,KSJC,,ERJ 170-200 LR,E75L,N176SY
400942,1662100317.0,,1662105646,,BAW564Y ,EGLL,,LIML,,AIRBUS A319-131,A319,G-EUOF
758368,1662125311.0,,1662131510,,PAL537  ,RPLL,,,,A321 231SL,A321,RP-C9912
a2e1c7,1662142551.0,,1662149496,,ENY4228 ,KDFW,,,,ERJ 170-200 LR,,N285NN
c0160b,1662125193.0,,1662129299,,JZA858  ,KPHL,,CYUL,,CL-600-2B19 (Series 100) (Bombardier),CRJ2,C-FIJA
a9e071,1662145301.0,,1662148617,,N7353T  ,WA67,,WA67,,172A,,N7353T
4601f9,1662124830.0,,1662130062,,FIN1RE  ,EFHK,,EYVI,,ATR 72 500,AT75,OH-ATL
a8e6e2,1662132980.0,,1662137205,,ENY3533 ,KORD,,KFSD,,EMB-145LR,E145,N673AE
a2c1bd,1662143314.0,,1662148248,,AAY1574 ,KMDT,,KBNA,,A320-214,,N277NV
40766d,1662137145.0,1662137102.0,1662148476,,EXS79AV ,EGSS,EGSS,,LGSR,Boeing 737-86N,B738,G-DRTN
ad049a,1662140707.0,,1662148528,,AAL2679 ,KDFW,,KSRQ,,737-823,B738,N938NN
a013aa,1662122206.0,,1662124218,,BMJ72   ,KMSP,,MN18,,65-A80-8800,,N104BA
ab7b8c,1662081321.0,,1662088721,,UAL2230 ,KORD,,KDFW,,A319-131,A319,N839UA
a04e3f,1662135512.0,,1662136535,,N119GG  ,K41F,,2TX6,,PA-28RT-201T,,N119GG
398560,1662139011.0,,1662142676,,AFR49JZ ,EDDS,,LFPG,,EMB-190 LR,E190,F-HBLA
a6c3f2,1662120819.0,,1662121586,,KSF35   ,KPOV,,K1G3,,172S,,N535KS
868038,1662090630.0,,1662091265,,SKY505  ,RJFF,,,,737NG 8HX,B738,JA737N
4071a2,1662132409.0,1662132411.0,1662138322,,HKS31C  ,EGPD,EGPD,,EGNT,SIKORSKY S-92A,S92,G-WNSV
a8320e,1662078801.0,,1662095404,,UPS59   ,PANC,,KONT,,747-8F,,N627UP
3ff177,1662133143.0,,1662136846,,DMITY   ,,,EDMK,,Cavalon,CLON,D-MBRI
750480,1662097354.0,,1662099403,,AXM868  ,,,,,Airbus A320-216,A320,9M-RAC
a15b46,1662083602.0,,1662084695,,CVU87   ,K1G4,,K61B,,208B,C208,N187GC
4bb162,1662061178.0,,1662081509,,THY716  ,,,VIDP,,777 36NER,B77W,TC-LKB
a3c514,1662118418.0,,1662125937,,DAL812  ,KJFK,,KMCO,,A321-211,,N342DN
48520b,1662116469.0,1662116470.0,1662124546,1662124544.0,TRA41L  ,EHAM,EHAM,LEAL,LEAL,737NG 8K2/W,B738,PH-HXC
a757a7,1662075298.0,,1662087822,,UPS9307 ,KONT,,KSDF,,747-44AF,B744,N572UP
345688,1662136215.0,1662136217.0,1662139624,1662139588.0,ANE86LR ,LFBD,LFBD,LEMD,LEMD,CRJ-1000,CRJX,EC-MUG
abb537,1662122691.0,,1662131994,,ASH6076 ,KDFW,,KIAD,,ERJ 170-200 LR,E75L,N85323
896317,1662146550.0,,1662148217,,UAE509  ,,,OMDB,,Boeing 777-31HER,B77W,A6-ENU
4ba8f4,1662140829.0,,1662154915,,THY4UG  ,LTFJ,,OMDB,,737NG 8F2/W,B738,TC-JGT
a074ba,1662137235.0,,1662139167,,N1287C  ,13PN,,19PA,,SR20,,N1287C
aae061,1662153704.0,,1662154872,,N80JW   ,PANC,,PANC,,180D,,N80JW
4ca805,1662120397.0,1662120386.0,1662126179,1662126193.0,RYR3K   ,EBCI,EBCI,LIRF,LIRF,BOEING 737-8AS,B738,EI-EKG
a33e5e,1662127291.0,,1662129623,,EDV5295 ,KJFK,,VG00,,CRJ 900 LR NG,CRJ9,N308PQ
47a1ef,1662093524.0,,1662095600,,NOZ1YE  ,,,ENGM,,,B738,LN-ENS
ad6884,1662141815.0,,1662148047,,AAL2681 ,KCLT,,ME91,,737-823,B738,N963NN
345251,1662042768.0,1662042769.0,1662114110,1662114255.0,AEA051  ,LEMD,LEMD,LEMD,MUHA,787-8,B788,EC-MLT
aa5469,1662144307.0,,1662145210,,N765DC  ,KU77,,KU77,,DA20-C1,,N765DC
a7cfb7,1662139681.0,,1662144743,,EDV4741 ,OA16,,KLGA,,CL-600-2D24,CRJ9,N602LR
aa0ccf,1662153939.0,,1662155002,,N747CT  ,4WN5,,K21D,,SR22,,N747CT
8001ab,1662090069.0,,1662092818,,AIC788  ,,,VECC,,A319 112,A319,VT-SCB
845daa,1662077675.0,,1662081322,,ANA634M ,,,RJTT,,A321 211,A321,JA112A
a56fd4,1662133321.0,,1662135523,,N45AS   ,7TX7,,7TX7,,DA 42 NG,,N45AS
3950ca,1662126275.0,,1662130151,,AFR83TX ,LFPO,,LFMN,,A318 111,A318,F-GUGK
440823,1662107148.0,1662107149.0,1662111320,,AUA6KV  ,LOWW,LOWW,,LUKK,EMB-195 LR,E195,OE-LWG
a44362,1662127864.0,,1662130544,,N374HM  ,KTEB,,KIAD,,HAWKER 900XP,H900,N374HM
7c6361,1662152239.0,,1662155512,,TWZ     ,YSBK,,YSTW,,,,
a9f7f3,1662081657.0,,1662084923,,N741TJ  ,,,KMCC,,PA-30,,N741TJ
c020f0,1662137588.0,,1662140736,,CFMMH   ,CYSC,,CYHU,,172M (Cessna),,C-FMMH
7500e4,1662133943.0,,1662145594,,AXM585  ,RPLL,,WMKK,,A320 216,A320,9M-AHE
4d23a2,1662067394.0,,1662080216,,EWG243  ,,,EDDK,,,,
a930ce,1662160991.0,,1662162741,,N6910J  ,KEEN,,KBED,,PA-28-151,P28A,N6910J
4caa59,1662121838.0,,1662128267,,RYR878K ,,,EHEH,,BOEING 737-8AS,B738,EI-EVT
801405,1662097643.0,,1662122208,,IGO1718 ,OTHH,,,,Airbus A321-252NX,A21N,VT-ILC
a70527,1662151146.0,,1662163197,,JIT41   ,,,KMVY,,HA-420,,N551WS
e48ba5,1662147325.0,,1662150488,,PRFMW2  ,,,SDNI,,Challenger 300,CL30,PR-FMW
7c52ff,1662080310.0,,1662082973,,QLK163D ,YPMQ,,YSSY,,DHC-8 402,DH8D,VH-QOH
4076dd,1662130984.0,1662130985.0,1662143928,1662143938.0,EXS49UT ,EGBB,EGBB,LGKO,LGKO,Boeing 737-8BK,B738,G-DRTH
a4e7a0,1662126308.0,,1662128352,,N415KM  ,KP19,,KP19,,PA-28-181,,N415KM
a02e93,1662142321.0,,1662145284,,N1100H  ,,,,,HA-420,,N1100H
ac141f,1662118170.0,,1662119689,,SKW184C ,MN18,,KMSP,,CRJ 200ER,CRJ2,N878AS
a8bbbc,1662139951.0,,1662145104,,AAL2059 ,KPHX,,KSJC,,A320-232,A320,N662AW
a0e6c4,1662136382.0,,1662144551,,UAL1522 ,KFLL,,KEWR,,737-724,B737,N15710
490d0b,1662112720.0,,1662115420,,NJE093M ,ESSB,,ENGM,,BD-100-1A10 Challenger 350 ,CL35,CS-CHK
a1ab98,1662153311.0,,1662154948,,N20668  ,KOLM,,KPLU,,172M,,N20668
a9656c,1662081681.0,,1662086606,,N704WP  ,,,KWHP,,AS350B3,AS50,N704WP
a8c6e1,1662084120.0,,1662093375,,AAL968  ,KPHX,,,,A320-232,A320,N665AW
a41aa6,1662122498.0,,1662126613,,N3636L  ,UT40,,KBTF,,172G,,N3636L
c01e13,1662081497.0,,1662085792,,FLE287  ,CYYC,,CYVR,,737-8,,C-FLKC
a678ec,1662158312.0,,1662162593,,N516NG  ,KTOA,,KTOA,,SLING LSA,,N516NG
71bf24,1662124371.0,,1662126008,,JNA322  ,,,RKSS,,737NG 9B5,B739,HL7724
ad3bba,1662143373.0,,1662147465,,N9517Q  ,WI79,,KRFD,,V35,,N9517Q
151fee,1662144489.0,,1662148019,,AFL069  ,ULLI,,UUEE,,,,
7809fb,1662104783.0,,1662107399,,CSN8736 ,,,ZGSZ,,A320 232,A320,B-9917
0c2046,1662074884.0,,1662077686,,RPB7022 ,,,MDSD,,737NG 8V3/W,B738,HP-1537CMP
0d0e20,1662136587.0,,1662140507,,AMX185  ,MMTJ,,,,Boeing 737 MAX 9,B39M,XA-MIJ
4bb1c3,1662098697.0,,1662110146,,THY29WE ,LTFM,,LEBL,,A330 303,A333,TC-LNC
76cc6d,1662076749.0,,1662082451,,SIA915  ,RPLL,,,,787-10,B78X,9V-SCM
ac0543,1662122624.0,,1662125427,,SKW4291 ,KDTW,,,,CL-600-2B19,CRJ2,N874AS
89405b,1662115345.0,,1662117741,,GFA183  ,OBBI,,,,A320 214,A320,A9C-AD
ab5f29,1662152663.0,,1662157250,,N8315S  ,KUGN,,KCMI,,PA-28RT-201T,,N8315S
aa1e41,1662106452.0,,1662109729,,FDX1729 ,KIND,,KAKH,,A300 B4-622R,A306,N751FD
845c8c,1662106320.0,,1662108017,,IBX90   ,,,RJGG,,CRJ 700 702ER NG,CRJ7,JA10RJ
ab959e,1662145158.0,,1662147964,,N8456H  ,KSUS,,KMO6,,PA-34-220T,,N8456H
a36dfb,1662131991.0,,1662132825,,N32WR   ,IL38,,0LL6,,EA 300/LC,,N32WR
ad4de4,1662130669.0,,1662132289,,N9564Q  ,K44N,,2NK3,,35-C33A,,N9564Q
4041da,1662132810.0,,1662134618,,GBYNK   ,EGHC,,EGLA,,PIERRE ROBIN HR200/160,HR20,G-BYNK
a2b112,1662064648.0,,1662082678,,UAL1753 ,KEWR,,KSAN,,737-8,,N27258
a5a37d,1662142260.0,,1662145210,,N46203  ,KPWT,,KPWT,,172I,,N46203
ac06f5,1662076503.0,,1662082008,,UAL447  ,KSFO,,KSEA,,A319-132,,N874UA
407db8,1662114501.0,,1662124007,,SXN25H  ,EGKB,,LEIB,,,,
c01970,1662083502.0,,1662098694,,ROU1853 ,CYYZ,,KLAS,,A321-211 (Airbus),A321,C-FJQL
40761a,1662078088.0,,1662080976,,NPT10K  ,EGSS,,EGPH,,Boeing 737-4C9(SF),B734,G-NPTX
a1bb20,1662137348.0,,1662140721,,N210SP  ,KSNC,,CT20,,PA-28RT-201,,N210SP
a61584,1662076935.0,,1662079406,,DPJ491  ,KBNA,,4SC4,,400A,BE40,N491TM
a43556,1662130970.0,,1662138709,,N370RV  ,KABE,,KMSP,,45,,N370RV
40750d,1662102634.0,,1662110533,,WUK2937 ,EGGW,,,,A320-232 (W),A320,G-WUKD
4bab4c,1662098820.0,,1662109583,,THY8VB  ,EDDL,,,,Boeing 737-8AS,B738,TC-JZL
a6ea1f,1662139636.0,,1662144777,,N5447K  ,KFDK,,KFDK,,172P,,N5447K
ac4d1a,1662132049.0,,1662135650,,DAL2585 ,8KY6,,KATL,,737-900ER,B739,N892DN
4ca84a,1662115391.0,1662115392.0,1662120597,1662120587.0,RYR77   ,EGSS,EGSS,ESGG,ESGG,BOEING 737-8AS,B738,EI-EMB
a1b810,1662152496.0,,1662156264,,N21KF   ,,,KMJD,,,,
a79e8c,1662083182.0,,1662085193,,MTU90   ,8TN6,,34KY,,DA 40,,N590MT
ab0460,1662087104.0,,1662091317,,N809MA  ,KADC,,KLVN,,PA-28-140,,N809MA
ad382c,1662132483.0,,1662135690,,N9508W  ,PAMR,,PABV,,172R,,N9508W
ab9a5c,1662120315.0,,1662121574,,BVN8754 ,KAUS,,84TX,,208B,C208,N847FE
a3be7c,1662128119.0,,1662132115,,DAL1592 ,KBNA,,KDTW,,A319-114,A319,N340NB
a8dbbd,1662158981.0,,1662162737,,ENY3542 ,,,KORD,,EMB-145LR,E145,N670AE
80149d,1662117607.0,,1662121209,,IGO7583 ,VECC,,VEBS,,ATR 72-600,AT76,VT-IRD
ab3d46,1662140109.0,,1662145279,,ASI515  ,KDVT,,KDVT,,PA-28-181,,N823PA
e840a6,1662118102.0,,1662119353,,EQX1020 ,SEAS,,SEMY,,Boeing 737-7K2,B737,HC-CXC
a04b94,1662126634.0,,1662130469,,N118T   ,KLAL,,KLAL,,P2010,F2EX,N118T
7c5d78,1662128491.0,,1662129791,,AE923   ,YMND,,YSBK,,510 Citation Mustang,C510,VH-SQY
aa40ea,1662125015.0,,1662133260,,N76TT   ,KADS,,69FD,,B300,,N76TT
a2f292,1662127869.0,,1662134129,,OXF4560 ,KFFZ,,KFFZ,,PA-28-181,,N28958
acd0c2,1662122597.0,,1662126883,,ENY3540 ,KSGF,,KORD,,EMB-145LR,E145,N925AE
4784e8,1662104595.0,1662104595.0,1662117252,,SAS7471 ,ENGM,ENGM,,LGIR,737NG 85P/W,B738,LN-RRF
a1ff54,1662154369.0,,1662158908,,N228GE  ,KRIC,,KHFD,,,,N228GE
ac0c24,1662119161.0,,1662125637,,SWA2430 ,KDEN,,KLAX,,737-8,,N8756S
3964ef,1662145988.0,,1662152166,1662152162.0,TVF8075 ,,DTTA,LFPO,LFPO,737NG 8K2/W,B738,F-GZHP
8013c6,1662122927.0,,1662126502,,IGO5381 ,VOMM,,,,Airbus A321-271NX,A21N,VT-IUM
7cf925,1662084548.0,,1662088806,,STAL33  ,YAMB,,YAMB,,C-17A Globemaster III,C17,A41-211
a738b3,1662157759.0,,1662160888,,N5644J  ,3AK1,,AK58,,M-6-235,,N5644J
86d6c8,1662117314.0,,1662119559,,ANA529  ,RJOO,,,,737NG 881/W,B738,JA82AN
a70f80,1662149049.0,,1662156711,,JIA5663 ,KDCA,,KMSY,,CL-600-2D24,CRJ9,N554NN
4d010a,1662114916.0,,1662145499,,CLX78E  ,ELLX,,KIND,,Boeing 747-4R7F,B744,LX-UCV
e490d3,1662146832.0,,1662150059,,AZU4005 ,,,SBSP,,EMB-195 AR,E195,PR-AUH
0d0b10,1662103269.0,,1662106019,,VOI623  ,,,,,Airbus A320-271N,A20N,XA-VRE
a6e258,1662134952.0,,1662141236,,UAL1187 ,KEWR,,KATL,,737-824,B738,N54241
02005a,1662135858.0,,1662149131,,RAM811D ,EDDF,,GMMN,,737NG 8B6/W,B738,CN-ROB
a75de4,1662145744.0,,1662147137,,GJS4412 ,KRIC,,KIAD,,CL-600-2C10,,N574GJ
acc61a,1662079110.0,,1662082077,,N922FE  ,,,KLBB,,208B,C208,N922FE
a04ee5,1662125085.0,,1662130044,,N119NY  ,NY09,,K44N,,AW119MKII,A119,N119NY
49d2f8,1662139594.0,,1662140722,,OKSGR   ,LKRK,,LKBU,,429 Global Ranger,B429,OK-SGR
a3411f,1662118262.0,,1662127507,,DAL855  ,KSAT,,KLAX,,BD-500-1A11,,N309DU
881057,1662126486.0,,1662129471,,NOK146  ,VTBD,,VTCC,,737NG 88L/W,B738,HS-DBW
71c316,1662132977.0,,1662150540,,JJA4206 ,VTCC,,RKSI,,737-8LC (W),B737,HL8316
ab3d6f,1662143177.0,,1662144429,,EJA823  ,KCCR,,KTRK,,700,C560,N823QS
c037fd,1662158774.0,,1662159515,,CFVFG   ,,,CBM2,,HARVARD 4 (Harvard),,C-VFG
6010ab,1662140288.0,,1662146038,,AVJ747  ,,,UUDD,,737-33A ,B733,EX-37012
a3f7b8,1662070945.0,,1662081403,,DAL2183 ,KTPA,,KMSP,,A321-211,,N355DN
ab7437,1662144943.0,,1662151457,,ASA324  ,KSEA,,KSJC,,A320-214,A320,N837VA
a2c27e,1662126427.0,,1662128344,,SWA143  ,KAUS,,,,737-7H4,B737,N277WN
aae32d,1662156446.0,,1662159201,,N800PL  ,KOPF,,,,HAWKER 800XP,H25B,N800PL
ac09b1,1662137074.0,,1662139034,,N875J   ,KAUO,,KPDK,,B200GT,BE20,N875J
abd018,1662070278.0,1662070279.0,1662100585,1662100329.0,DAL14   ,KATL,KATL,EDDF,EDDF,A330-223,A332,N860NW
a1a276,1662128910.0,,1662130498,,N204SG  ,KHBI,,KTTA,,DA 40,,N204SG
c05293,1662134880.0,,1662136529,,CGFHA   ,,,CYVR,,DHC-6 SERIES 300 (Dehavilland),,C-GFHA
a5083b,1662133044.0,,1662139774,,N423R   ,KJWN,,KMGM,,PA-32R-301,,N423R
152005,1662111124.0,,1662116186,,AFL1517 ,,,UUEE,,Airbus A320-251N,A20N,RA-73733
a51d23,1662116122.0,,1662121251,,AWI3760 ,,,KORD,,CL-600-2B19,CRJ2,N429AW
adcfec,1662127439.0,,1662131545,,N9897M  ,,,TN85,,,,
a86407,1662070859.0,,1662079833,,N64MT   ,KSNA,,KDAL,,BD-700-1A10,,N64MT
a5e0d3,1662136510.0,,1662139648,,SWA2020 ,KPHX,,,,737-7H4,B737,N478WN
abbc52,1662144391.0,,1662150986,,SWA739  ,KSTL,,KLGA,,737-800,B738,N8550Q
8965b7,1662100279.0,,1662101606,,A6KWT   ,,,OMUQ,,,,
a8f360,1662132231.0,,1662136667,,N676Q   ,KAPA,,KAPA,,RV4,,N676Q
a2ffdc,1662147076.0,,1662149707,,N2924R  ,K82C,,01WI,,PA-46-600TP,,N2924R
89646b,1662080472.0,,1662091103,,FDB344  ,,,OMDB,,737NG 8KN/W,B738,A6-FGD
507c61,1662100727.0,,1662102119,,QNT726  ,UWWW,,,,Airbus A320-214,A320,UK32031
ad4eb5,1662150558.0,,1662152623,,AAL868  ,KOKC,,KDFW,,737-823,B738,N957AN
3df2d6,1662101965.0,,1662107565,,GAM925A ,ETHB,,ETHB,,206B Jet Ranger III,B06,D-HMFE
a4ce21,1662133957.0,,1662152513,,ASA112  ,KJFK,,KSEA,,737-990ER,B739,N409AS
4ca7b3,1662098839.0,,1662106095,,RYR3XQ  ,EGGW,,,,BOEING 737-8AS,B738,EI-EFX
4d2211,1662113190.0,1662113191.0,1662120524,1662120521.0,RYR1QR  ,EDDN,EDDN,EETN,EETN,,,
ab0299,1662148653.0,,1662151460,,N80847  ,KRNT,,WA09,,172M,,N80847
ae5a8e,,,1662085164,,BOTOX47 ,,,KEDN,,,,
49d357,1662096788.0,,1662105778,1662105777.0,CSA241  ,,HEGN,LKPR,LKPR,Airbus 320-214,A320,OK-HEU
a0c308,1662155448.0,,1662158208,,N1482B  ,KADS,,,,525,C25M,N1482B
aa8a07,1662119851.0,,1662127794,,UAL638  ,KMCO,,KORD,,757-33N,B753,N77865
407183,1662110888.0,,1662120118,,EXS58FR ,LEAL,,EGNT,,,,
ab8bd8,1662089239.0,,1662095699,,JIT42   ,KBNA,,,,HA-420,,N843JT
3964ef,1662095736.0,1662095738.0,1662103375,1662103352.0,TVF69UL ,LPFR,LPFR,LFPO,LFPO,737NG 8K2/W,B738,F-GZHP
06a093,1662092283.0,,1662142640,,QTR47X  ,OTHH,,,,A320 232,A320,A7-AHI
a40178,1662126329.0,,1662130485,,N3572M  ,KBED,,KBED,,PA-28-161,,N3572M
aaeae5,1662146091.0,,1662150926,,SKW3872 ,KMSP,,KSDF,,CL-600-2D24,CRJ9,N802SK
a5a77b,1662126204.0,,1662129745,,N46324  ,KCBF,,KCBF,,172I,,N46324
e48273,1662118109.0,,1662122579,,TAM3006 ,SBSP,,SBBR,,A320 214,A320,PR-MYA
a3c15d,1662072160.0,,1662077435,,DAL2429 ,KDEN,,KMSP,,A321-211,,N341DN
a0f60d,1662132730.0,,1662136626,,N161GT  ,KPDK,,KPDK,,172P,,N161GT
801493,1662086160.0,,1662089966,,VTI914  ,VAID,,VIDP,,Airbus A320-251N,A20N,VT-TYC
a4e6bf,1662134590.0,,1662139784,,N415AM  ,KLGU,,KLGU,,DA 40,,N415AM
7609ec,1662137589.0,,1662146950,,PIA264  ,OMAA,,,,A320-214 ,A320,AP-BOL 
aa6cc5,1662072835.0,,1662079376,,N771AG  ,KFCM,,,,HAWKER 800XP,,N771AG
a745c7,1662087151.0,,1662088002,,MTU68   ,KTYS,,12TN,,DA 40,,N568MT
39ab12,1662134033.0,,1662142635,,CRL904  ,LFPO,,,,Airbus A330-941,A339,F-HKYS
344502,1662069635.0,,1662093375,,IBE6166 ,KBOS,,LEMD,,A330 302,A333,EC-LZX
a258b7,1662093931.0,,1662097229,,ENY3556 ,KDFW,,92XS,,ERJ 170-200 LR,E75L,N250NN
a4b5d2,1662120608.0,,1662129499,,UAL2186 ,KEWR,,KMSY,,A320-232,A320,N402UA
4b1a67,1662150159.0,,1662155517,,EZS47PM ,EPKK,,LSZM,,A320-214,A320,HB-JZZ
49d449,1662125831.0,1662125833.0,1662127390,,OKMSA   ,LKBE,LKBE,LKBE,LKBE,Tecnam P2006T,P06T,OK-MSA
abca0d,1662130162.0,,1662132174,,N859PA  ,KXLL,,KXLL,,DA 40,,N859PA
4baad4,1662144150.0,1662144082.0,1662153443,1662153687.0,THY87LT ,LFML,LFML,LTFM,LTFM,737NG 8F2/W,B738,TC-JVT
505c31,1662107194.0,,1662108299,,OMM233  ,LKLT,,LKLT,,,,
ac9f3e,1662077434.0,,1662078296,,N912MT  ,CYYJ,,KCLM,,BD-700-1A11,GL5T,N912MT
